,model,best_score,best_params,test_acc,elapsed_time_run
0,knn,0.8671623904550735,{},0.8595578673602081,3.1947596073150635
1,GaussianNB,0.9113324886495618,{},0.9440832249674902,0.925631046295166
2,svm,0.8697613768345477,{},0.9011703511053316,17.780844926834106
3,DecisionTreeClassifier,0.8898954703832753,{},0.893368010403121,9.706412553787231
4,random_forest,0.9902544609861683,{},0.9973992197659298,76.09135293960571
5,AdaBoost,0.05164027029880689,{},0.06371911573472042,55.609665393829346
6,LinearDiscriminantAnalysis,0.7086712068419386,{},0.6631989596879063,1.4406671524047852
7,MLPClassifier,0.8174707000316757,{},0.8283485045513654,197.216477394104
8,logistic_regression,0.2370895364797804,{},0.24187256176853056,9.038973331451416
