0.0,0.0059172,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.011834,0.017751,0.017751,0.017751,0.017751,0.053253999999999996,0.1716,0.16568,0.16568,0.15385,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0098522,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.014778,0.14286,0.13793,0.13793,0.133,0.1133,1.0
0.0,0.0,0.0058823999999999994,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.011765000000000001,0.017647,0.017647,0.023528999999999998,0.17059000000000002,0.17059000000000002,0.16471,0.15882000000000002,0.047059,0.0,0.0,1.0
0.0,0.0,0.0054348,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.016304,0.016304,0.016304,0.021738999999999998,0.15761,0.15761,0.15217,0.14674,0.11413,0.0,0.0,1.0
0.0,0.0,0.0,0.0097087,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.014563,0.019417,0.014563,0.14078,0.14078,0.13592,0.13592,0.12621,0.0,0.0,1.0
0.0,0.0,0.0,0.005524899999999999,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.01105,0.016575,0.016575,0.016575,0.022099,0.1105,0.16022,0.16022,0.1547,0.14917,0.0,0.0,1.0
0.0,0.0,0.0,0.006097600000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.012195000000000001,0.018293,0.018293,0.030488,0.17683,0.17683,0.17073,0.17073,0.0,0.0,1.0
0.0,0.0,0.0,0.005618,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.011236,0.022472,0.16854,0.16292,0.1573,0.1573,0.089888,0.0,1.0
0.0,0.0,0.0,0.0,0.010582,0.010582,0.010582,0.010582,0.010582,0.015872999999999998,0.010582,0.010582,0.010582,0.010582,0.010582,0.010582,0.010582,0.010582,0.010582,0.010582,0.010582,0.015872999999999998,0.015872999999999998,0.015872999999999998,0.015872999999999998,0.015872999999999998,0.14815,0.15344000000000002,0.14815,0.14815,0.13757,0.0,1.0
0.0,0.0,0.0,0.0,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.01227,0.018405,0.018405,0.030675,0.17790999999999998,0.17178,0.17178,0.16564,0.0,1.0
