0.0,0.0,0.0036014000000000003,0.0036014000000000003,0.0048019,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0048019,0.0048019,0.0072029,0.0072029,0.0072029,0.0072029,0.0072029,0.0048019,0.0048019,0.0060024,0.0060024,0.0060024,0.0060024,0.0060024,0.0060024,0.0060024,0.0060024,0.022809,0.068427,0.068427,0.069628,0.069628,0.069628,0.069628,0.067227,0.067227,0.062425,0.062425,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0023309999999999997,0.0023309999999999997,0.0046619999999999995,0.0046619999999999995,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.008158499999999999,0.008158499999999999,0.0058275,0.0058275,0.0058275,0.0058275,0.008158499999999999,0.008158499999999999,0.008158499999999999,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.008158499999999999,0.008158499999999999,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.066434,0.066434,0.06876499999999999,0.06876499999999999,0.067599,0.067599,0.06526799999999999,0.064103,0.064103,0.05711,0.05711,1.0
0.0,0.0,0.0,0.0,0.0037879,0.0050505,0.0050505,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0075758,0.0050505,0.0050505,0.0050505,0.0063131,0.0063131,0.0063131,0.0063131,0.0075758,0.0075758,0.074495,0.074495,0.074495,0.073232,0.073232,0.070707,0.070707,0.069444,0.069444,0.022727,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0036945999999999997,0.0049261,0.0049261,0.0049261,0.0049261,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.007389199999999999,0.0049261,0.0049261,0.0061576,0.0061576,0.0061576,0.0061576,0.0061576,0.007389199999999999,0.007389199999999999,0.07266,0.07266,0.07266,0.07142899999999999,0.07142899999999999,0.068966,0.068966,0.067734,0.067734,0.050493,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0024814,0.0049628,0.0049628,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.008684899999999999,0.008684899999999999,0.008684899999999999,0.008684899999999999,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.0062035,0.007444199999999999,0.007444199999999999,0.007444199999999999,0.007444199999999999,0.07072,0.07072,0.073201,0.07196,0.07196,0.07196,0.07196,0.069479,0.069479,0.06451599999999999,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0038023,0.0038023,0.0050697,0.0050697,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.0076046,0.008872,0.0063371,0.0063371,0.0063371,0.0063371,0.0076046,0.0076046,0.045627,0.045627,0.074778,0.074778,0.074778,0.073511,0.073511,0.070976,0.070976,0.069708,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0040268,0.0040268,0.0053691,0.0053691,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.008053699999999999,0.006711399999999999,0.006711399999999999,0.006711399999999999,0.006711399999999999,0.014765,0.014765,0.079195,0.079195,0.079195,0.079195,0.079195,0.077852,0.077852,0.075168,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0012469000000000002,0.0012469000000000002,0.0049875,0.0049875,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.007481300000000001,0.0049875,0.0049875,0.007481300000000001,0.007481300000000001,0.07231900000000001,0.07356599999999999,0.07356599999999999,0.07356599999999999,0.07356599999999999,0.07231900000000001,0.07231900000000001,0.069825,0.044888,0.044888,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039113,0.0039113,0.0052151,0.0052151,0.0052151,0.0078227,0.0078227,0.0078227,0.0078227,0.0078227,0.0078227,0.0091265,0.0091265,0.0078227,0.0052151,0.0052151,0.0052151,0.0052151,0.0078227,0.0078227,0.0052151,0.0052151,0.0052151,0.0052151,0.0052151,0.0052151,0.0052151,0.0052151,0.0052151,0.0052151,0.0078227,0.0078227,0.0052151,0.0052151,0.0052151,0.0052151,0.006518899999999999,0.006518899999999999,0.006518899999999999,0.006518899999999999,0.006518899999999999,0.006518899999999999,0.006518899999999999,0.006518899999999999,0.006518899999999999,0.070404,0.074316,0.074316,0.073012,0.073012,0.073012,0.073012,0.073012,0.067797,0.067797,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038314,0.0038314,0.0051086000000000005,0.0051086000000000005,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0076628,0.0063857,0.0063857,0.0063857,0.0063857,0.011493999999999999,0.075351,0.075351,0.075351,0.075351,0.074074,0.074074,0.07152,0.070243,0.070243,0.0,0.0,1.0
